file,title,cluster
e36c775435ed3238d40ba87756d1a291019c3a43.json,Pulsed xenon ultraviolet and non-thermal atmospheric plasma treatments are effective for the disinfection of air in hospital blood sampling rooms
74ae0a295f3618631d0646dc0e127d8d2905c17f.json,Identification of a novel protein 3a from severe acute respiratory syndrome coronavirus
615035c3a4f19bbda72d84a04ba5596d0b7c56a8.json,Human borna disease virus infection impacts host proteome and histone lysine acetylation in human oligodendroglia cells
4159a3c691ccf0f26295d6d1a7142f2db27d304c.json,
55f108af664fb6c0a5be86661d63461e28ee9c0a.json,
4b9d7798fac4004024c857ca58544cd2fb3c0d7b.json,The World Federation: Enhancing Global Critical Care Practice and Performance
a217f188e1acda2ff514d225003dfbc2a8efc1b2.json,Treatment and prevention of necrotizing enterocolitis
0f8c4f27905d383beb993ff8ff112ba63d80b058.json,Plant-made vaccine antigens and biopharmaceuticals
10f13e39553ffb0656e2286446fda5ac13dc3c8b.json,Monoclonal Antibodies to Bovine Coronavirus : Characteristics and Topographical Mapping of Neutralizing Epitopes on the E2 and E3 Glycoproteins'
f503e38baf84fff63d5a4cb8be0fe503a2272ceb.json,
c43a5466719bd6f3d36d415fdceb244e53d811a0.json,An ex vivo swine tracheal organ culture for the study of influenza infection
bf1c99af172ac20a11305a8d191792500724e6f7.json,
052497170d66f88b4a436b943abaea114376e901.json,Changing health in China: re-evaluating the epidemiological transition model
319c4a09c5862d35692cefb387171c88e23d36c8.json,Oxymetazoline Inhibits and Resolves Inflammatory Reactions in Human Neutrophils
7affb8951346d72458b9aa05be31531d43695add.json,
16450e62e061687480a63ab5442cbd7c67c6c10d.json,Chest imaging of H7N9 subtype of human avian influenza-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/)
b8ff0ebca4694d95758a53d05e58ac177778c7f4.json,Identification of New Pathogens in the Intraocular Fluid of Patients With Uveitis
53312fbd0dde5f7d99100c95e040f97fcb3e47de.json,An investigation of dairy calf management practices, colostrum quality, failure of transfer of passive immunity, and occurrence of enteropathogens among Australian dairy farms
36f0ce11b61edc9a0eb039d08bc0e0d86b5f575b.json,Van Metre DC. Sodium balance and the dysnatremias
a8a03b14c70211bd944a5f49bcf9147045492c77.json,Hyposialylated a1-acid glycoprotein inhibits phagocytosis of feline neutrophils
b969dc0671344e9f8cca2ddf78d9fcb845f55cc9.json,Chemokine profiling of Japanese encephalitis virus-infected mouse neuroblastoma cells by microarray and real-time RT-PCR: Implication in neuropathogenesis
f61db2492bf5bb245616f61730a6866d3c471e32.json,Analysis using canine peripheral blood for establishing in vitro conditions for monocyte differentiation into macrophages for Leishmania chagasi infection and T-cell subset purification
1bb0d4af7d7890d86aea152839bf534a931bc4bb.json,Identify driving forces of MBR applications in China
650154a56bef6bb0dd82ad7767c1f9252101400b.json,Ebola virus (EBOV) infection: Therapeutic strategies
1f69695d266a576960f8d47836b66f00f6be6eab.json,Mucosal Vaccines: An Overview Chapter 47 Mucosal Vaccines: An Overview Chapter 47 Mucosal Vaccines: An Overview
89e5e252b3311d452f628ba23f5bc2f65f275af5.json,Computers and Mathematics with Applications Constrained optimal control applied to vaccination for influenza
11288fee2f946db13748ccb03652186983d8e28d.json,
a26310448a2c11a83217bbe892b56c20534a7223.json,ACE1 polymorphism and progression of SARS
a900591e514dd051500cdfe1bbb51320b0511a46.json,
1373fc003367712c4d7def8811c096e4d270274b.json,Enterovirus D68 Infection in Children with Acute Flaccid Myelitis, Colorado, USA, 2014
0df458e721d5da7ac7cecf688be5f172a348c192.json,Fever in the Retur ning Traveler
29484abbf0567466a1728d67ee239c7175477c4d.json,Physica A Can rewiring strategy control the epidemic spreading?
332b9c1027eb58209890d0f02a65d490427bc799.json,Urban transportation energy and carbon dioxide emission reduction strategies q h i g h l i g h t s
81bc074e76fa2a2094cb4d8349c327a5ea21a74b.json,
35bf19aea5a4e8fe285de47f703c0aba07825570.json,
b9c4627fca08e4d363dbd7c27da40834a048a262.json,Article history: Early Epidemiological and Clinical Characteristics of 28 Cases of Coronavirus Disease in South Korea COVID-19 National Emergency Response Center, Epidemiology and Case Management Team, Korea Centers for Disease Control and Prevention*
d8a9831c00106017c617e0491df9dba67c19f115.json,Development of a one-step real-time quantitative PCR assay based on primer-probe energy transfer for the detection of porcine reproductive and respiratory syndrome virus
73740729e11659123aa92373d51f7cbeb27160e4.json,Outcomes of severe human metapneumovirus-associated community- acquired pneumonia in adults
a6ad42524cf9bc4815fe85f06ac6d87680ca179a.json,World Health Organization and International Society and Federation of Cardiology
9351fcca59ca12035699fef998742a99bdf44282.json,Globalization of Communicable Diseases
93fa673da48e258db5dc4560b84b8291e3a26b8c.json,The outbreak pattern of SARS cases in China as revealed by a mathematical model
d5fe64c1a40f8bd7aa905ec2ae30e911eacadb53.json,Enhancement of target-DNA hybridization efficiency by pre-hybridization on sequence-orientated micro-arrayed probes
b8069299efef2b8cf2d672b0174f6f0a7ef0580e.json,
5a42a3faa7c45c21b00e4e8a20040bc7507ca70e.json,
ccf5e846b244d888c306ecaab2b23925e63a6223.json,
335c14ac989e0aef609bb1bd1e117fcdf662b4ea.json,Isolation and identification of human coronavirus 229E from frequently touched environmental surfaces of a university classroom that is cleaned daily
a4ba2880d3601e026eec4cea53adacc2063ef9f6.json,5 th Vaccine and ISV Global Annual Congress Efficacy of intranasal and spray delivery of adjuvanted live vaccine against infectious bronchitis virus in experimentally infected poultry peer-review under responsibility of [name organizer]
54394b3d09418b2fbd79dbf8c04f6d18b2f96262.json,Improved inference of time-varying reproduction numbers during infectious disease outbreaks
d2b4791c75060d68b353607cc785d80eedaf24a3.json,BOX 50-1 List of Etiologies for Feline Acute Kidney Injury
6381ce983e3043e1e125eb4e4467e30b59e658f9.json,Angiotensin-(1-7) and Mas: A Brief History Chapter 21
3f88fe929bb54a411f401c1af50b1021958bf74c.json,Experimental and numerical study on particle distribution in a two-zone chamber
498cc1e1dfb7d2f3933a1fe58409156ec4297857.json,Clinical characteristics of asthmatic patients with influenza-like illness and risk of severe exacerbations in Mexico
92f37f7e9adee0918df5d7a558cfbbfda188703e.json,Mosaic Structure of Human Coronavirus NL63, One Thousand Years of Evolution
20b01a0eea999df15043ba49b4207148e18ec644.json,Case Detection Algorithms
52b2e871c90e4d628ebba88bf41ada90a8b50333.json,Receptor-binding domain of SARS-CoV spike protein induces highly potent neutralizing antibodies: implication for developing subunit vaccine
f72d3e7925ff906e3ad197897d6ac40b106989dc.json,EXTUBATION AND CHANGING ENDOTRACHEAL TUBES
9cb9aa20e0df0b2c63589d0d85b1abeb0eeda1cf.json,Animal models and antibody assays for evaluating candidate SARS vaccines: Summary of a technical meeting
2ce353b375ce8c641efafa2faafe78c6f7e24acc.json,
529146eb766f6e648d078ac5c0ba717b3bec6ccc.json,Exploring the potential of endophytes from medicinal plants as sources of antimycobacterial compounds
2e93459a64c0aa8e63fac22e48b38a1c7e7b71ff.json,Cell Receptor-Independent Infection by a Neurotropic Murine Coronavirus
185a750434c1f6e61f6ff947b535b5e5767de1eb.json,Peptide entry inhibitors of enveloped viruses: The importance of interfacial hydrophobicity ☆
a9a7e4923ff90cb9fd734546081535900a8fd555.json,
882abd9ead35b19fb10f87136bd8142458d8e3b8.json,Computational Design of High-Affinity Epitope Scaffolds by Backbone Grafting of a Linear Epitope
ad42285ca6f000d1e2927c935e80e27b0147c8d5.json,Molecular detection and genomic characteristics of bovine kobuvirus from dairy calves in China
0c91f2c73d89deadccd0db5359eb1c95242ac027.json,Amplification refractory mutation system PCR assays for the detection of variola and Orthopoxvirus
79f669ea3c9705106a2add7bca7f7f9382c5fd31.json,Role of Protease in Mouse Hepatitis Virus-Induced Cell Fusion Studies with a Cold-Sensitive Mutant Isolated fiom a Persistent Infection
361e12416e0ff49f28521c2dc5fc69934e419910.json,Severe Acute Respiratory Syndrome: Clinical Outcome and Prognostic Correlates
fb8496716ecbdac7a40b01f6940d3d3fa2a020ad.json,Response to the 2009 pandemic: Effect on influenza control in wealthy and poor countries
7205bc9976156b4e663ca5cd151f69c67ad49f27.json,Infection-control knowledge, attitude, practice, and risk perception of occupational exposure to Zika virus among nursing students in Korea: A cross-sectional survey ଝ,ଝଝ
3f07732b7e9102b06aaf566c7bc7398617d453c4.json,Rat coronaviruses infect rat alveolar type I epithelial cells and induce expression of CXC chemokines
eef22c75395183a68b5ff2e88404a84c81242409.json,National Preparedness Month: opportunities for nurse engagement
49f24fda79e66ca812868c4705db55be9b4bdd6b.json,Antibody detection of SARS-CoV spike and nucleocapsid protein
97a61cd5b8b7d38568f5dc3df66f3bd23a0876e9.json,Severe outbreak of bovine coronavirus infection in dairy cattle during the warmer season
04e2a6425a1ce281df05ac8f5f1a5cbed0ab9fd2.json,Identification and expressional analysis of two cathepsins from half-smooth tongue sole (Cynoglossus semilaevis)
a13b65a8225642e50d3f40cdd83407885ab46067.json,
765af3b7a3da85736f5c047ff38c2bf40fb8b310.json,An enzymatic assay based on luciferase Ebola virus-like particles for evaluation of virolytic activity of antimicrobial peptides
9f346d81e52234b0f0af88d271f939ffe84d808f.json,Planning for known and unknown risks
8ec9df85d700d3a6c2a51f3953e9e0ba915046ed.json,PARDO A. THE HUMAN GENOME AND ADVANCES IN MEDICINE: LIMITS AND FUTURE PROSPECTS
b34652cd7c52b16dc961e00da7f2b64599aba91a.json,Membrane Interacting Regions of Dengue Virus NS2A Protein Terms of Use
5ca2925daeb88dadc4afe57aced5dcc2202ca345.json,General Considerations Concerning Safety in Biomedical Research Laboratories Chapter 39
b390e9cb0586fd2cd6355a6e1b08f8a4aa4b5415.json,3 Virus Morphology, Replication, and Assembly
5daf3857f008b3b9170df4306125a8e412ec595e.json,Three-dimensional structure of Rubella virus factories
f0d86a63138eb6493f0665bb489419ab6e67c912.json,Monomeric Intermediates Formed by Vesiculovirus Glycoprotein during Its Low-pH-induced Structural Transition
1f79e279c25f61b780034e922c808e48b0c83b91.json,Identification of a New Antizyme mRNA 11 Frameshifting Stimulatory Pseudoknot in a Subset of Diverse Invertebrates and its Apparent Absence in Intermediate Species
c9bbfd4659526965c6d81461269d8bd8368688fb.json,Regular paper A new PSO-optimized geometry of spatial and spatio-temporal scan statistics for disease outbreak detection
1a6aea516a8e2d848685704f39a0a00b74eef125.json,Porcine aminopeptidase N mediated polarized infection by porcine epidemic diarrhea virus in target cells
d239379ff664605f333954e2b9aa2ed44821cec4.json,Infection control practices for SARS in Lao People's Democratic Republic, Taiwan, and Thailand: Experience from mobile SARS containment teams, 2003
1163d8a36011a13202e50a68502e0a4c17b5bdde.json,Infection preventionists' experience during the first months of the 2009 novel H1N1 influenza A pandemic
1f428be76b49c7dffd2a5df63dbf73c664443d52.json,
80ff5605b42b3ed42f2b62ab926192274b1dac7f.json,Acute, subacute, and chronic cervical lymphadenitis in children
3c7c4968b4363f74cb32153a14d09e7d2a06e4b0.json,Evaluation of the SD Bioline Norovirus rapid immunochromatography test using fecal specimens from Korean gastroenteritis patients
0ac8a7f82aad93ce05c17848784cdb2dc06aa44f.json,Distinct DDX DEAD-box RNA helicases cooperate to modulate the HIV-1 Rev function
811ae9afd7a07d05da065433fcccafda4ca8ca33.json,On constitutional isomers and tautomers of oxadiazolones and their mono- and disulfur analogues (C 2 H 2 N 2 XY; X, Y = S, O)
d5ea70f1de28cae32d5b23b5e5b3b018e6d7b8ac.json,Shedding of Neospora caninum oocysts by dogs fed different tissues from naturally infected cattle
3de860f3fc5297f279aa7e847ae7401dc69c6544.json,The antiviral activity of naturally occurring proteins and their peptide fragments after chemical modification
0b5e8c6fa299029beca996b95d1ea5382bc777e6.json,
6601b734a23e84e2ec731ad558800d927fc5b848.json,
d4d0c18bf76d4f59b0f231fcc09d3710216aeaee.json,Evaluation of the PrimerDesign™ genesig real-time reverse transcription- polymerase chain reaction assay and the INFINITI® Respiratory Viral Panel Plus assay for the detection of human metapneumovirus in Kuwait ☆
1aa42b59513d3cd93a32e5a5201412abff6408b3.json,
50175063f18523b036178f07bd6b0f77da42bb86.json,Genes conferring immunity against viral infections
e408a87e2f617d449c67ee8b0d4f4837ae68a205.json,A nurse-delivered brief health education intervention to improve pneumococcal vaccination rate among older patients with chronic diseases: A cluster randomized controlled trial
c568ffb00b959d85bf0e0535c0fb18b08e3e7bf2.json,Enhancement of immunostimulatory properties of exosomal vaccines by incorporation of fusion-competent G protein of vesicular stomatitis virus
bc2e4e1d49b8faa6fbff4449fdb7961f12eb023d.json,
33ea9c98c7d8c301024203604335c77ebae7b606.json,Bat Migration q
22b288235165e41f4d52d90da709388685088f81.json,Tollwut (Rabies, Lyssa)
5e06b5a84db01dd83da1c21c474051398d09b838.json,Shikimic acid as intermediary model for the production of drugs effective against influenza virus
1bdc301ba54b014900e074a402b5b2df63610f2c.json,Urbanisation and infectious diseases in a globalised world
05f12560f9f9407c2aadddb5988fb2983dc74fdc.json,
c9e02996db684081f7f9b32af4276c5163c86cb6.json,PII: SO2644OX(96)002S5-X Influenza vaccination in patients with asthma: effect on peak expiratory flow, asthma symptoms and use of medication
285fac85e3bda953636c45b1e600f9e60540938d.json,Increased Flavonoid Compounds from Fermented Houttuynia cordata using Isolated Six of Bacillus from Traditionally Fermented Houttuynia cordata
9275fca658701f7e6af4f0514ca2a95f3fd2c5cd.json,Comment 760 www
097d59e4b6dbf760297b48c5ddbbce9a7dc9aedd.json,
67c9915e9aaaeed5cdfb8164a0bf9dbbb881722d.json,INHIBITION OF TRANSMISSIBLE GASTROENTERITIS CORONAvmUS (TGEV) MULTIPLICATION IN VITRO BY NON-IMMUNE LYMPHOCYTES
43e785aa37376f5531f66729ae83fcc9955145ab.json,Article Intrahost Selection Pressures Drive Rapid Dengue Virus Microevolution in Acute Human Infections
b75814e2c31c3a0553711d1d6657bd6adc68eae0.json,Foal Diarrhea Established and Postulated Causes, Prevention, Diagnostics, and Treatments
4183976035c7d2609b1053e628920e1cd59bd6ba.json,Acute and chronic cough
b5ccac0bcfbc1eec6d7a7d3c2bc976e7d3a1a7ef.json,CHAP TER 5 Special Senses
9d61eb36696d6f8758448895544486231a7ae381.json,
9c723b7712559a3bb928f6d72bec1e7f147f3320.json,An experimental infection model for reproduction of calf pneumonia with bovine respiratory syncytial virus (BRSV) based on one combined exposure of calves
daf33a68848e97ccce919dd77c627fccc1daee9b.json,Inhibition of porcine circovirus type 1 and type 2 production in PK-15 cells by small interfering RNAs targeting the Rep gene
fcac1d5e7cb1269e03521d81d33ee08fb40fd691.json,The role of adjuvant immunomodulatory agents for treatment of severe influenza
2a392cc4f20293ca7ca902d20b9f9e33bad1ab64.json,The molecular dynamics of feline coronaviruses
c38f3e3a16df7a27539637e3f95be6e4dbc844ef.json,Prospective study of Human Bocavirus (HBoV) infection in a pediatric university hospital in Germany
48ace5b220293be1ee3d6ea1e6963b9a6e9a7872.json,Host Genetics It Is Not Just the Virus, Stupid Chapter Outline
9b1b05ad0700d6d86ccf8da1909ba117fba1bf15.json,Enzootic bovine leukosis in a two-month-old calf
da445fcbe5ce291f6749c02784523b331c64baf1.json,
49299c3586fd3c3afa8b43f41ef23066d32f8c0c.json,resource centre remains active. 5 0 -Hydroxy-5 0 -homoaristeromycin: Synthesis and antiviral properties
858be9467eb7d9c5f4f4dafb8afa968a4501da10.json,El síndrome respiratorio agudo grave: primera pandemia del siglo XXI
72423fbeb2e55203df14423f4d90130dc58b583d.json,Articles Human infection with avian infl uenza A H6N1 virus: an epidemiological analysis
7d1c13cb54733419a3406db43d34a298f4978a68.json,Colmparative study of a blocking enzyme-linked immunosorbent assay and the immunoperoxidase monolayer assay for the detection of antibodies to the porcine reproductive and respiratory syndrome virus in pigs
daef2372668f51935974cd2003177d3d5fbe63d0.json,Marburg and Ebola Hemorrhagic Fevers (Filoviruses)
45fb040cf883438ec58142c276fc3abbbf7dab55.json,ScienceDirect protein 10 of porcine reproductive and respiratory syndrome virus in infected cells
3145e4dfa286d7b07d64bc569a7be0e09448d6b6.json,A new visually improved and sensitive loop mediated isothermal amplification (LAMP) for diagnosis of symptomatic falciparum malaria
f8d6d46d0acb3f251131739faeac3fe9cdb42175.json,
b29a720b3808d1422faa286d706329c9c091ece7.json,
0a3d78fb4b228cdc20e48fcc96f9da3f92ce1207.json,SARS-CoV Sampling from 3 Portals
fda68ec4aff7804e5fc03db339dab5dec41588aa.json,Optimization of the microwave-assisted extraction of phlorotannins from Saccharina japonica Aresch and evaluation of the inhibitory effects of phlorotannin-containing extracts on HepG2 cancer cells
67e14e52cccec13912ed117ddcad3eaabe6464d1.json,Thermal stress associated mortality risk and effect modification by sex and obesity in an elderly cohort of Chinese in Hong Kong
780f1e8693bb6f32fd116970fee4a4887fb0ffc8.json,A non-contact infection screening system using medical radar and Linux-embedded FPGA: Implementation and preliminary validation
150b0fed0020d4549bf1a93075551f24a6e79136.json,Traditional Chinese and Thai medicine in a comparative perspective
0c377dd7decb2c054f500adceb434c1aeb573434.json,Carbon nanotubes supported tyrosinase in the synthesis of lipophilic hydroxytyrosol and dihydrocaffeoyl catechols with antiviral activity against DNA and RNA viruses
ddefd763ccfdc4c62a72296bb894440c5a32db45.json,
de5e4a7ba7cd5f5c385788d311756e9e5b363bc3.json,A regioselective etherification of pyridoxine via an ortho-pyridinone methide intermediate
9d3ab53e5184ee5e5a10ac40cf81a737608952f8.json,Factors determining human-to-human transmissibility of zoonotic pathogens via contact This review comes from a themed issue on Emerging viruses: intraspecies transmission Edited by
bba2cf93269a7e8b134646a4ec9cbd7998d6c5ca.json,Le praticien en anesthésie-réanimation
038f7612653a0732ece011b4cc49e29d305d345b.json,
26774b7e05b3578b9fd5928b807b8a86bb6dca3e.json,A. Visser I Patient Education and Counseling
fa226b886d999e496873224bb2af01c66a8563cd.json,N-linked glycosylation and its impact on the electrophoretic mobility and function of the human proton-coupled folate transporter (HsPCFT) ☆
cb09ade223b6a30c071c9638485ddba9c37587af.json,What is hot in infectious diseases?
2a95ca7f6df1b967ca2fe08cedede51cda46f1b8.json,Transmissibility of MERS-CoV Infection in a
59d8f4b4aeaaba34d9d2535b3ec119e7eb86d64c.json,PROPHYLAXIS AND CONTROL
dfc6f5eb1b904af1ee1a6bbd074777276d8a6449.json,Public Health and Health Informatics 1 , King Saud Bin Abdulaziz University for Health Sciences 2 , Saudi Arabia b Infection Control Department, Ministry of National Guard Health Affairs
b4de7b10394473ddfb9179c8ab70bfebdff32490.json,
2ba5d86d54b63cf2342f51c8369df70c42555de5.json,Successful establishment of a reverse genetic system for QX-type infectious bronchitis virus and technical improvement of the rescue procedure
44a6d9803cc72c8540c1f68d321835191c44c54f.json,The epidemiology and severity of respiratory viral infections in a tropical country: Ecuador
d600b7f4a8344c84f6aed4bfbfada09028d7b68e.json,INFECTIOUS DISEASE RESEARCH
1cf3629cfea7432f34ada55a60e9cfdada8a07c2.json,Sequential Symptomatic Analysis in Probable Severe Acute Respiratory Syndrome Cases J A N U A R Y 2 0 0 4 4 3 : 1 A N N A L S O F E M E R G E N C Y M E D I C I N E 2 7
91714c8dc5d96f01691a407af1ed7b7e2926a2dc.json,Evaluation of the efficacy of disinfectants against Puumala hantavirus by real-time RT-PCR
d5178260b84dc4639c9287f916e3709c84a0ff39.json,Tunicamycin Resistant Glycosylation of a Coronavirus Glycoprotein: Demonstration of a Novel Type of Viral Glycoprotein
be794cf1407214398373ea3cbf93f77134a43318.json,Epimedium-derived phytoestrogen exert beneficial effect on preventing steroid-associated osteonecrosis in rabbits with inhibition of both thrombosis and lipid-deposition
db8cc9ec8d77e82cbe290ba2a494549b5ff1bfbe.json,The Role of Infection in Interstitial Lung Diseases A Review
244bab35f12fe2df1ace77fd454309521bc65525.json,Analysis of multiplex PCR fragments with PMMA microchip
cd7914c7218fc350dd7f15fff643decd608c91b3.json,Thin-section CT assessment of spontaneous pneumomediastinum in interstitial lung disease: Correlation with serial changes in lung parenchymal abnormalities $
0dc3a37b0342555d1fe6f1503843af6d0e3dcbce.json,Diagnosis and Treatment of Viral Infections Antiviral Chemotherapyand Prophylaxis of Viral Respiratory Disease
4231ad6e2cffe0ae8cf08c2097a738ff0075d191.json,Biosynthesis and Sorting of Proteins of the Endoplasmic Reticulum
0b9194bb0ff505491f38efb1a416ed7322959d89.json,Measurement of dairy calf behavior prior to onset of clinical disease and in response to disbudding using automated calf feeders and accelerometers AUTOMATED DETECTION OF HEALTH AND PAIN IN CALVES 8210
09a248034a8e29a2341c707ef66771cda8bd7b1b.json,Speculation on whether a vaccine against cryptosporidiosis is a reality or fantasy
74c3211af6739769cc5afa6f6d6bb2f4c74689cd.json,Ordinary and Opportunistic Enteropathogens Associated with Diarrhea in Senegalese Adults in Relation to Human Immunodeficiency Virus Serostatus
961cd03c4d6099c12fcb85e97ffc517b65dc4048.json,Infectious Causes of Necrotizing Enterocolitis
e05b82e279e0d06b9959124c302a56e8a011e560.json,
8ccaf50414e8f530aaa405630c4e477d377d09ce.json,Complete Genome of Hepatitis E Virus from Laboratory Ferrets
147048173a533a2503ddabbd4aedadd921ecb82c.json,
73153c2f1c09eb3479e68b82667961f22f8cb674.json,Lactogenic immunity following vaccination of cattle with bovine coronavirus
5983dd565bffc17cbec2386b122ef040c1da628b.json,Differential expression of sialic acid on porcine organs during the maturation process
7cf71f827bd694ce2b77c160dbd43d3d2b2da9a8.json,A COMPARISON OF THE SUSCEPTIBILITY OF THREE HUMAN GUT TUMOUR-DERIVED DIFFERENTIATED EPITHELIAL CELL LINES, PRIMARY MONKEY KIDNEY CELLS AND HUMAN RHABDOMYOSARCOMA CELL LINE TO 6QPROTOTYPE STRAINS OF HUMAN ENTEROVIRUSES
eca9a0fdf27c167dcf853a203fd612ab699e38b4.json,Of plagues, planes and politics: Controlling the global spread of infectious diseases by air
59429c5352bfefa9ca3d1d161e46c34a39d901c4.json,Effect of pollutant source location on air pollutant dispersion around a high-rise building ✩
8701286243cd89c57d4e215b9d04e386ac1b4d05.json,
d9b6d041197762c390ca9397ef6c778693bcba15.json,
1ed105f8635e045c0cae87ad7aad8d835a978c89.json,REVUES GÉNÉRALES ET ANALYSES PROSPECTIVES Les techniques de séquençage de l'ADN : une révolution en marche. Première partie DNA sequencing technologies: A revolution in motion. Part one
72ee9486f3b468b685193a031a1b12c43e931835.json,Risk communication and management in public health crises
4fd1fcfb0d8e7b27bf0408f9afa6c7b006a4a2c2.json,Common viral illnesses in intensive care
bce8b90608da793e08885320435d661704812456.json,Do expectations of future wealth increase outbound tourism? Evidence from Korea
583aceaef70ddffd05d017a665f4b9d0693028d2.json,DRodVir: A resource for exploring the virome diversity in rodents
8a8bced6df85ec166625d4ae341f3c2ca7a902d2.json,REVIEW Squeezing the antibiotic balloon: the impact of antimicrobial classes on emerging resistance
8aa77647d54b3bee4f6978f7a7d9375908710aea.json,
7dd00e91d390920a61a08b760011d3a30c9da921.json,Assessment of airflow limitation, airway inflammation, and symptoms during virus-induced wheezing episodes in 4-to 6-year-old children
ac09d07fb6abd6489aaa8574ccb2fe1dc19e8c96.json,Receptors and ligands involved in viral induction of type I interferon production by plasmacytoid dendritic cells
8daa5f7a868f836dabd5f9ab0d5b766c22dea2e9.json,Evaluation of modified vaccinia virus Ankara based recombinant SARS vaccine in ferrets
a225c06eabfd4fd07c9b46d9054f336131cd81ab.json,
045e3571c820280e2d7b89537c1cd78ece60ab7b.json,Rapid response to an emerging infectious disease e Lessons learned from development of a synthetic DNA vaccine targeting Zika virus
58094bfa7df3c6d4d1d3fed75f7028fa9990f222.json,Laboratory diagnosis of viral infection
7abfa9a78e233f70972c95e0b25a41c4d46d1785.json,Drinking Water Microbiology
4969ece2f3bd0e15f2116b694f3f95fc9736a8fe.json,
0f5e44dd2fa57dd1deece05bed4d3bb8cd5dadcf.json,Diagnosis of Small Intestinal Disorders in Dogs and Cats INTRODUCTION: DIAGNOSTIC WORKUP OF SMALL INTESTINAL DISORDERS
c5e782fa5264341dc1d391b4a51117b347964d75.json,Antiviral Research Inhibition of human adenoviruses by 1-(2'-hydroxy-5'- methoxybenzylidene)amino-3-hydroxyguanidine tosylate
3eaa251331677ae3d74bd310f4bade125209ea58.json,Démarche diagnostique devant une lymphopénie : quand penser à la lymphopénie CD4 + idiopathique ? Lymphocytopenia: Aetiology and diagnosis, when to think about idiopathic CD4 + lymphocytopenia?
4b42de92c323a16164cb8e497b2043a8b6bfc58d.json,Rabies Virus as a Research Tool and Viral Vaccine Vector
7ffa0d4867e1d28113ac60ce01734ab6a2939c23.json,
885d1e7b6aefe45b7a71d60ee0e470ca12635689.json,
b14e728770740bd96a18659cb80b2006d77ee250.json,A register-based study of the antimicrobial usage in Danish veal calves and young bulls
e6e35c08477e686107dd7930313221e54e9a60e9.json,
4b2b9841f4d7064851b89540f55df916f279a82b.json,Commentary Of chloroquine and COVID-19
3dfce0f1586b904eb6afcda376c0295d3de6c295.json,About the Author
23c24ef635a857f44216963d3529367d15e3b1cc.json,Continuous porcine cell lines developed from alveolar macrophages Partial characterization and virus susceptibility
94c31275838b6ba8d2e8fc5b7e7504f573567695.json,Characterization of BIV Env core: Implication for mechanism of BIV-mediated cell fusion
361d5def0b09fdea7a73f8bc7c1b159ded4bc54d.json,Cross sectional and longitudinal surveys of canine enteric coronavirus infection in kennelled dogs: A molecular marker for biosecurity
4c1d608959033784b3e85e34a9209ba77492f5c6.json,
3da9a505115713e0d4e3e427a93d159fef8bc7f6.json,
88830e061b50d27536ef609ba2306bacdee78d57.json,Labouring geography: Negotiating scales, strategies and future directions
f8b0f3c4c588bd808b3f3246d28dd53637a91499.json,Pneumonia Pathogen Characterization Is an Independent Determinant of Hospital Readmission
82ff70175d1f2bb82f89a8d0990db8acf5ff698d.json,ScienceDirect Description et place des techniques bactériologiques dans la prise en charge des infections pulmonaires Description and role of bacteriological techniques in the management of lung infections
864f47aa4e296a8c980b6dc16b381257e3b633e7.json,
c088c8f42fc77269d6b5cc3c13b028e422dc06c4.json,PIEL FORMACION CONTINUADA EN DERMATOLOGIA
3a6a9f669d1d3bf1880190cd747efed573dc5dab.json,Human Infl uenza A (H5N1) Cases, Urban Areas of People's Republic of China, 2005-2006
8baaa5e94c6ee9d9adbd29414dd001d31aefc269.json,PERSPECTIVE 1002 Emerging Infectious Diseases • www
2ca4dea2e06fcb52b003a52eb3bd502c964e3da5.json,The use of RT-PCR for determination of separate end-points for the strains IB H120 and IB D274 in titration of the combination vaccine Poulvac IB ® primer
431cc0d8bd58bdbe9da45c4402399713d1a882ae.json,An Informatics Solution for Informing Care Delivery of Immediate Public Health Risks to Their Patients An Informatics Solution for Informing Care Delivery of Immediate Public Health Risks to Their Patients
cca2dfc19d915a6bdb502560e18027b70f0c4e59.json,A SARS DNA vaccine induces neutralizing antibody and cellular immune responses in healthy adults in a Phase I clinical trial
52a0e5521308af1d2ed41e9abb97e2b6b07ca1f9.json,Design, antiviral and cytostatic properties of isoxazolidine- containing amonafide analogues
c8038392ec9599f16ac10c3b0ce3be01a7dfc275.json,
e0d9cf8d4a2ffadd021ee90851ddf9f0c37738ed.json,Historical Review Standing on the shoulders of giants: two centuries of struggle against meningococcal disease
f29336df8a7b5abec390463da7cf7e81eaa506c7.json,Personal View Atypical pneumonia-time to breathe new life into a useful term?
b676de09cf12905dea5d204930150599d5256cde.json,A Bayesian approach for detecting a disease that is not being modeled
a0bb34de326f16b31673bac4a77aa8d82b85ecd5.json,The economic strategy for the Hong Kong SAR: Evidence from productivity and cost analysis
03bfd506ef756befe00fd69ae3efe9a36fa6ab5c.json,Drug adherence and the incidence of coronary heart disease-and stroke-specific mortality among 218,047 patients newly prescribed an antihypertensive medication: A five-year cohort study
96d09197becfcdcb306568ff334d9b7bf617ecdf.json,Integrated, Multi-cohort Analysis Identifies Conserved Transcriptional Signatures across Multiple Respiratory Viruses
