file,title
a87c83a672852a6d046357d68715f3c3c0cdf5b1.json,Viral Metagenomics on Animals as a Tool for the Detection of Zoonoses Prior to Human Infection?
5d62acbb74aea7559783bcf556ce7352b55ca03a.json,Cross-sectional survey of selected enteric viruses in Polish turkey flocks between 2008 and 2011
7c0e41727a796451e68029e772c970246b71824c.json,Global Epidemiology of Bat Coronaviruses
c996649b305259c0921bb6fe48548e50d5724465.json,Survey of infectious and parasitic diseases in stray cats at the Lisbon Metropolitan Area
5566d234b7245b606a50f808fe09b5e3a4f04711.json,Henipavirus Neutralising Antibodies in an Isolated Island Population of African Fruit Bats
8a05548f8c34051d47f568ce2135978de0f9515d.json,Open Access SHORT REPORT A multiplex reverse transcription-nested polymerase chain reaction for detection and differentiation of wild-type and vaccine strains of canine distemper virus
dcd7c3d2ce33be6e7b570201638abf7ed9e99b03.json,Circulation of Alphacoronavirus
2558f92b15a62a49fdd0e7621ba97f1a4aa0080d.json,The first detection of influenza in the Finnish pig population: a retrospective study
6a407d060dcd275b1b12219e3effc80afee81cc4.json,Development of a novel real-time RT-PCR assay with LUX primer for the detection of swine transmissible gastroenteritis virus
e10eb45af8825e380c4c7df28487b597f2b0402e.json,Tissue Distribution of the MERS- Coronavirus Receptor in Bats OPEN
e24bf8c23979d56fff33bd4ed96fb00a117f701b.json,A New Approach for Monitoring Ebolavirus in Wild Great Apes
066178ded1d6d540be366e6468bc01e78e605a81.json,NOTE Repeated avian infectious bronchitis virus infections within a single chicken farm
699ffcdbc72afc6d6243a7d0dbd50cc055d03aeb.json,Kanyawara Virus: A Novel Rhabdovirus Infecting Newly Discovered Nycteribiid Bat Flies Infesting Previously Unknown Pteropodid Bats in Uganda
a987b7d8194376a7108cd8195e0becdae7602081.json,Development and evaluation of a duplex real-time RT-PCR for detection and differentiation of virulent and variant strains of porcine epidemic diarrhea viruses from the United States
e6fd10dbd99717ea319bed4c6dbc9d0a421e656c.json,Genetic diversity of avian infectious bronchitis coronavirus strains isolated in China between 1995 and 2004
e620067ec156a1fc9e5b28aaf66b38dd08815df8.json,Clinical and Molecular Features of Feline Foamy Virus and Feline Leukemia Virus Co-Infection in Naturally-Infected Cats
b703a12d98e44bc45d958bc7e15e38f570393e5c.json,Human Cardioviruses
a1d863f8297bd6185abeb6564af22eac8bdd3fd3.json,Development of Recombinase Polymerase Amplification Assays for Detection of Orientia tsutsugamushi or Rickettsia typhi
940d88b37322a92e95ae08ab755481bef84805cb.json,A systematic review of MERS-CoV seroprevalence and RNA prevalence in dromedary camels: Implications for animal vaccination Human infection with Middle East Respiratory
abcb3cbc5b6ed2707546a1a22fd81724104416ed.json,Characterization of the Transcriptome and Gene Expression of Brain Tissue in Sevenband Grouper (Hyporthodus septemfasciatus) in Response to NNV Infection
e0ec066b46e51073a3ccfbc05fe626d0c93f8b29.json,Seroprevalence and risk factor associated with respiratory viral pathogens in dual-purpose cattle of Aguachica
684d7cf7293ce57d9f06bed4ddd552234ac4aaf4.json,Seroprevalence of Selected Infectious Agents in a Free-Ranging
cd21b40d05f66d9cc280d65928651c4552ad8fdd.json,Evaluation of Internal Reference Genes for Quantitative Expression Analysis by Real-Time PCR in Ovine Whole Blood
fee29e2cc9f2767225d2a59147b447494b57a9a7.json,A simian hemorrhagic fever virus isolate from persistently infected baboons efficiently induces hemorrhagic fever disease in Japanese macaques
b3bab018abb2a85187d060dbcd0edc154fc01906.json,Analysis of preferred codon usage in the coronavirus N genes and their implications for genome evolution and vaccine design
fc8d3fb52dee4d49c606650486461f71f313d02c.json,Novel Parvovirus Related to Primate Bufaviruses in Dogs
b3b981f5b5d24e46907f7a2701eddac523ba14e1.json,Review of group A rotavirus strains reported in swine and cattle
2271ecb14bddddc60f33827495cb727858789ba9.json,Detection and genome characterization of four novel bat hepadnaviruses and a hepevirus in China
d71ce9edcc0e1fdc375e7aadb23b21aea86ff228.json,Host-adapted Cryptosporidium and Enterocytozoon bieneusi genotypes in straw-colored fruit bats in Nigeria
42ed4c4f257b2c9776eacccb1fc093132df5f94a.json,Molecular characterization of Cryptosporidium isolates from diarrheal dairy calves in France
0f3fae76f66b8f351abbef071fdf7e6efc1c325c.json,BMC Infectious Diseases Development of a reverse transcription-loop-mediated isothermal amplification (RT-LAMP) system for a highly sensitive detection of enterovirus in the stool samples of acute flaccid paralysis cases
5e53774007cbdccafc623d954cd749edb966fe98.json,Multiplex nested RT-PCR for the detection of porcine enteric viruses
5a85b1a03f6d5cebc70bad6027c941a2224f0df0.json,Genomic Characterization of a Circovirus Associated with Fatal Hemorrhagic Enteritis in Dog
4d24eb08456d9723ba8c90fdf6dc75f5fdfeb4a9.json,Cloning and expression of two fragments of the S gene of canine coronavirus type I
af9e845d14fdb65bcb14b59b0f3ddc76a9517c5a.json,Outbreak of febrile respiratory illness associated with human adenovirus type 14p1 in Gansu Province
4169c478d00d20c1d3a2a3b5c1684ef749e32041.json,Rapid communication Validation of an Aptima-format Finnish new variant of Chlamydia trachomatis (FI-nvCT) surveillance assay
29445ecd280247f79d6cebe0c3b4d06796e72eb9.json,Isolation and characterization of Korean porcine deltacoronavirus strain KNU16-07
d8454139f839889cb542b3c91009e20ceded8625.json,xMAP Technology: Applications in Detection of Pathogens
0c83fb7b5413cd36d8ca958f15e7640636c8e730.json,Isolation and characterization of a new porcine epidemic diarrhea virus variant that occurred in Korea in 2014
f715f94955504e6dbe3963ec0ccebb0a431e7c4e.json,Isolation and characterization of an astrovirus causing fatal visceral gout in domestic goslings
9dfe16a8dbbbe8a0f7c5935a88844fff94ff4ea6.json,Tracing the transmission of bovine coronavirus infections in cattle herds based on S gene diversity
ea4880d01d03a59bb3de58e8ae226c5487e38e6c.json,Comprehensive Biothreat Cluster Identification by PCR/Electrospray-Ionization Mass Spectrometry
1b699edbd45249b3ffc2809281c2bf75c42cd70d.json,Feline Coronaviruses: Pathogenesis of Feline Infectious Peritonitis
51b8bdc5f732c68e830a09eb2ecd73191e6df2dd.json,Bats and zoonotic viruses: can we confidently link bats with emerging deadly viruses?
85410eee6126af27739d721539e7eb7d29a7f08c.json,Genetic host specificity of hepatitis E virus
b6b083c197d1f01a9fe29b40ad10f893db7a263f.json,Detection and Characterization of a Novel Norovirus in Bats
e0bb1672392f5d6b3a7a56c300cc41deb25b2e1f.json,Cancer Prevalence and Etiology in Wild and Captive Animals
5688011525aeb581afabe204b64d4da24257aff1.json,Emergence of porcine epidemic diarrhea virus in southern Germany
c5df32e01e9583e1b4430418e8f8f58c8a85021c.json,Establishment and application of a real-time loop-mediated isothermal amplification system for the detection of CYP2C19 polymorphisms OPEN
1e3e6a494bf303c11a8344b479b740f032b1855f.json,Capacity of serotype 19A and 15B/C Streptococcus pneumoniae isolates for experimental otitis media: implications for the conjugate vaccine
15cdd3db4af7c018bf6ace38503f83c94a7e4748.json,Molecular Cloning and Sequence Comparison of the S1 Glycoprotein of the Gray and JMK Strains of Avian Infectious Bronchitis Virus
a48abbd718b71141af9edeabd22476ecf150f2dd.json,Sequence analysis of infectious bronchitis virus isolates from the 1960s in the United States
eb4e468f68974db552de7a9f4e41d95607b0c461.json,BMC Genomics Genomic organization
c0f05769898b94c3e481a16c7fee9666037bbdab.json,Isolation and characterization of a variant porcine epidemic diarrhea virus in China
a03032540392a40cbff48d905c9e88a81c396356.json,Development of multisample detection system using a tag insertion primer and an electrochemical DNA chip
219fb67386566e8bd98da17b591ae91ffc1f2b0d.json,Supplementary
6970df5eee622e854847bddc7fbb313c098b9f37.json,Identification and molecular characterization of a novel serotype infectious bronchitis virus (GI-28) in China
bc652839250b03af000623dec894399f63d8203b.json,Circovirus in Tissues of Dogs with Vasculitis and Hemorrhage
c04cc69d2356b47970193404e51b3f3fc47322e3.json,Genomic Characterization and Phylogenetic Classification of Bovine Coronaviruses Through Whole Genome Sequence Analysis
36def2d37441d9ab0833ba1a1a48c68184bae246.json,Viral metagenomic analysis of feces of wild small carnivores
b83417aceefa21bf06ba89462781ebe07142a259.json,Homologous recombination is a force in the evolution of canine distemper virus
9a9f30acc275c64c016770509f9b90eb091e272a.json,Seasonal recurrence of cowpox virus outbreaks in captive cheetahs (Acinonyx jubatus)
385c0bda308f39357969e007d91adacc44f6d14e.json,Reservoirs and vectors of emerging viruses
05e5a2bca07922fe0bd52185f4ccaae1b8b154f6.json,A phylogenetically distinct Middle East respiratory syndrome coronavirus detected in a dromedary calf from a closed dairy herd in Dubai with rising seroprevalence with age
81cc511fb2f42c6f79346aab7b1277ee0a6e78a7.json,Prevalence
4c6efd303141e36db6479eda5dc5d2a379e6bcd9.json,Evolutionary Insights into IL17A in Lagomorphs
f781ae4966ab37b3cc7cf282c732db401856870b.json,A New Genotype of Feline Morbillivirus Infects Primary Cells of the Lung
6dbefdd969e40d443f1728dbf6be0010c4babd4c.json,Type-specific identification of influenza viruses A
93d4534eecee1fe4ccfb36ea1449d53323127a9c.json,Antimicrobial resistant and extended-spectrum ß-lactamase (ESBL) producing Escherichia coli isolated from fecal samples of African dromedary camels
669a47cee2823e5a6ae230ce8421440581fdecb5.json,Identification of a Novel Coronavirus in Bats
ad9cec450f3304e01cb4b517de934ba18094ce43.json,Molecular epidemiology of chicken anaemia virus in sick chickens in China from 2014 to 2015
d428c833299e8f39140505fbff407a5ff5bbdc32.json,Epidemiological survey of enteric viruses in wild boars in the Czech Republic: First evidence of close relationship between wild boar and human rotavirus A strains
3c98d3037763f2208a4eb177b0b49ee5e6ec4a62.json,Emerging and re-emerging coronaviruses in pigs
42145eff1cc724f8e5ad1a8e04cc421512d8ec7a.json,S1 Subunit of Spike Protein from a Current Highly Virulent Porcine Epidemic Diarrhea Virus Is an Important Determinant of Virulence in Piglets
d6400e6a80ec8af343dc200fbce370be996a4534.json,Achievement V e Methods for breaking the transmission of pathogens along the food chain Detection of viruses in food
d911768dd0b8ffceaa878966a9196a26eda89e42.json,Domestic Poultry and SARS Coronavirus
f3c76a89e5017f280bd3cd75859acbf4f5c40352.json,Electrophoretic RNA genomic profiles of Brazilian Picobirnavirus (PBV) strains and molecular characterization of a PBV isolated from diarrheic calf
8e6ef0f551beb549a3e0d523f5b1472cd11110f4.json,A novel group of avian astroviruses from Neotropical passerine birds broaden the diversity and host range of Astroviridae
88fda71a3c0b92de587a797b3490442822bac919.json,Detection of bovine coronavirus using a TaqMan-based real-time RT-PCR assay
f85f1c88d5f92b9177f3c652fe643d7f13df947e.json,Rapid detection of wheat yellow mosaic virus by reverse transcription loop-mediated isothermal amplification
73a0ba8f18c8ecd69de1595f4e17e24e32e8ef8e.json,Bovine noroviruses: A missing component of calf diarrhoea diagnosis
963cc6ca5e9eecf735dfcb89e2320a22fa4bcec6.json,Complete Genome Sequence of the Porcine Epidemic Diarrhea Virus Variant CH/HNYF/2014
33d10176a7a2bf866cb951955ddb3c4960424466.json,Molecular characterization of canine parvovirus and canine enteric coronavirus in diarrheic dogs on the island of St. Kitts: First report from the Caribbean region
596d96c266397f1c9b78803426ba5ec362df5626.json,Attenuation of a virulent swine acute diarrhea syndrome coronavirus strain via cell culture passage
a48405235ac56b34692adda977128d86ba3a6134.json,Molecular detection and genetic characterization of kobuviruses and astroviruses in asymptomatic local pigs in East Africa NIH Public Access NIH-PA Author Manuscript
8aa75f2cd1025af46c548ae968bbe61049cdbe1a.json,Experimental confirmation of recombination upstream of the S1 hypervariable region of infectious bronchitis virus
09dd79dc2dd8710c23ef3c713c8245332385d681.json,Bovine coronaviruses from the respiratory tract: Antigenic and genetic diversity
319b8c97174d684a0e0f50dff4ecfdab294d2a05.json,Vaccine or field strains: the jigsaw pattern of infectious bronchitis virus molecular epidemiology in Poland
d8677ff9d31b7d371f20278b2a5aa8c898a49fba.json,Development of a molecular-beacon-based multi-allelic real-time RT-PCR assay for the detection of human coronavirus causing severe acute respiratory syndrome (SARS-CoV): a general methodology for detecting rapidly mutating viruses
9bbe789148466f6667a673885d4adddedf6b74e4.json,viruses Isolation of a Divergent Strain of Bovine Parainfluenza Virus Type 3 (BPIV3) Infecting Cattle in China
ba755009e5f7330a8344f1b2dd8e65d54b8488e8.json,Prevalence and phylogenetic analysis of porcine diarrhea associated viruses in southern China from 2012 to 2018
69c907fb984c235f609ffffaf2dc3031c65c1b3d.json,Nasal virome of dogs with respiratory infection signs include novel taupapillomaviruses
7b266eb62acbb3bcc9a4b7c32f9785113592f3bf.json,New viruses associated with canine gastroenteritis
76f55ebed6baf41823e8d40954a7e2a62e244109.json,viruses Identification of a Novel Betacoronavirus (Merbecovirus) in Amur Hedgehogs from China
18efb146a4b1c5277d570835112c53eeee273f82.json,Detection of FCoV quasispecies using denaturing gradient gel electrophoresis
e6e00bfca850f42e1b2baa9ce190d37554f4a42e.json,Genome Sequencing and Analysis of Catopsilia pomona nucleopolyhedrovirus: A Distinct Species in Group I Alphabaculovirus
16f9fa5dc35b07c217016a843dff05fa7d9874bf.json,New Hepatitis E Virus Genotype in Camels
4a639e0661b41b63ac1a947f2eec28daa67eefb2.json,Emerging and re-emerging viruses in Malaysia
b94f25d9bca0ceaad31af7b80719a455a4de89fb.json,Disease resistance for different livestock species
6e6ddd6b1e475713006d57720978bc7e709fbd5b.json,Molecular characterization of a canine coronavirus NA/09 strain detected in a dog's organs
0c7ecec8fcd334d18789ae292770b7c6a6887f12.json,Molecular detection of canine parvovirus in flies (Diptera) at open and closed canine facilities in the eastern United States
ee254e8dd94c816c9b5cd80c56b4b7e07eb5aa03.json,Global patterns in coronavirus diversity
6003e4441a559c056ce473a86dca5db1e2a9bf8d.json,Mass spectrometry-based identification and whole-genome characterisation of the first pteropine orthoreovirus isolated from monkey faeces in Thailand
1d45a0c89997d27fe2e01fbee4b407e01cc595c4.json,Evolutionary and Transmission Dynamics of Reassortant H5N1 Influenza Virus in Indonesia
806affd1c9eac1e359f9218870603e789a55d8cc.json,CHARACTERIZATION OF ROTAVIRUSES ISOLATED FROM PIGS WITH DIARRHOEA IN VENEZUELA
59f533456907f792bcf62107d75e61e8ac8ae282.json,Probable Pangolin Origin of SARS-CoV-2 Associated with the COVID-19 Outbreak
33701f97e53598fc01372c298ba2f26bce70bf87.json,Isolation and molecular characterization of nephropathic infectious bronchitis virus isolates of Gujarat state
ebd75e4cc027973b608bcfd44c5c10f6e7328624.json,Enteropathogen infections in canine puppies: (Co-)occurrence
bb5d7caba7ff8afec3c1fde62cadf65db745ce35.json,Shell-Less Egg Syndrome (SES) Widespread in Western Canadian Layer Operations Is Linked to a Massachusetts (Mass) Type Infectious Bronchitis Virus (IBV) Isolate
eac35e08db078cab80874750443aaab8ef9a26f5.json,Genomic analysis of HAdV-B14 isolate from the outbreak of febrile respiratory infection in China
661dbf3aaf3b32f2f8514e5c51d6bc4999667643.json,Rapid manipulation of the porcine epidemic diarrhea virus genome by CRISPR/Cas9 technology
baa537985930872fc2fd9fe0865ab810cf978b6f.json,Shiga toxin-producing Escherichia coli (STEC) isolated from fecal samples of African dromedary camels
246d1372657ab63d6f10a57907fcda07c1ddbc3a.json,viruses Virus Metagenomics in Farm Animals: A Systematic Review
1c58a36f89817205dff8e8261a70cbe0fa7496b7.json,Characterization of a strain of feline calicivirus isolated from a dog faecal sample
a8efcadf7f62762bddfca87c01a3a764687f2fb5.json,SCIENCE CHINA Genome sequencing and phylogenetic analysis of Banna virus (genus Seadornavirus
afa3ae140a0daa1214d7e0f550ebf2e7843f9796.json,Ball Python Nidovirus: a Candidate Etiologic Agent for Severe Respiratory Disease in Python regius
b333e890955fbc28fc246b5e97467a0312f4def3.json,Novel Phlebovirus with Zoonotic Potential Isolated from Ticks
eef0ecf5b8e7b179dadaef967e65f2ab68f021e1.json,First Complete Genome Sequence of a French Bovine coronavirus Strain
551042ee7c8e1bd9f237a51c666376205c89bb3e.json,The Evolutionary Processes of Canine Coronaviruses
43da6feff747ac301072ba6469220d2693f11fea.json,Breed-specific variations in the coding region of toll-like receptor 4 in the domestic cat Specific point mutations in the human toll-like receptor 4 (TLR4) confer altered risk for diverse diseases in
173f80b9821ac71513911c017fd60d0029ba2d48.json,Multiplex real-time RT-PCR assay for bovine viral diarrhea virus type 1
b37857f5ea12c3dadcd0929c3c38720fc8c7d028.json,A Reverse Genetics System for Cypovirus Based on a Bacmid Expressing T7 RNA Polymerase
525be7131f11b5f6af1f7f3614cac25001d85621.json,Comparative sequence analysis of full-length genome of FIPV at different tissue passage levels
b1b9699bbe9b36657ae6aa66628dc06e232da95b.json,Serological evidence of ebolavirus infection in bats
291517d9399448ed3129ebc49e92c023dc046e45.json,Genome analysis of canine astroviruses reveals genetic heterogeneity and suggests possible inter-species transmission
f7658f780f7b559a2ddb1649957efda8a94f534b.json,Species C Rotaviruses in Children with Diarrhea in India: A Potentially Neglected Cause of Acute Gastroenteritis
a21bbf97490642e6230c9c6eeece5cb99447b566.json,Identification of Alpha and Beta Coronavirus in Wildlife Species in France: Bats
a93fd19a2f9673aeb424a09d62ec1c5fe78d4bb8.json,Identification and isolation of a novel herpesvirus in a captive mob of eastern grey kangaroos (Macropus giganteus)
ffd0af549110e997ac78508b499668e31e3b5b90.json,Molecular characteristics of a novel strain of canine minute virus associated with hepatitis in a dog
892e4445360dbd36d13729d538a00002c71a3c43.json,Anatomical distribution of avian bornavirus in parrots
58b03ddec1bad21055ed4ca08df9ad08f9fd650c.json,Comparative genome analysis and molecular epidemiology of the reemerging porcine epidemic diarrhea virus strains isolated in Korea
88321628619a11eb42563b49d64427d08ee84690.json,Analysis of antigenicity and pathogenicity reveals major differences among QX-like infectious bronchitis viruses and other serotypes
0b7581ab8ae5da78a11692b4c7d9399ec6dea283.json,Mycoplasma detection by triplex real-time PCR in bronchoalveolar lavage fluid from bovine respiratory disease complex cases
71fd35d4e0cd8edbb767da8c6964c15b9325e164.json,Infectious canine hepatitis: An ''old'' disease reemerging in Italy
831b75602a37495a0fc4968a1dd9db50590f975d.json,Landscape structure influences avian malaria ecology in the Western Cape
ac4781f2079858a23e01dcbb93698d592ccabf6d.json,Genetic diversity of avian infectious bronchitis virus in China in recent years
4c89fbf4aa7c66a2ed3bfe971f745a19e1c50c14.json,Evolutionary and epidemiological analyses based on spike genes of porcine epidemic diarrhea virus circulating in Thailand in 2008-2015
9a09287031c2bfe6b8683f61181e7bf94fe3b2a2.json,Isolation of two Chinese bovine enteroviruses and sequence analysis of their complete genomes
1cc16427f0accab0051485dbbb73dbce1d0848e4.json,A systematic review of MERS-CoV seroprevalence and RNA prevalence in dromedary camels: Implications for animal vaccination Human infection with Middle East Respiratory
2b420869104820f327acb9db991fb1fe7ec281b4.json,Human Coronavirus NL63 Molecular Epidemiology and Evolutionary Patterns in Rural Coastal Kenya
c73992ad20d48db3c7d34e9c85bff5e541598691.json,viruses Animals as Reservoir for Human Norovirus
78ad087814896941614b7fdd6348a7f3deaf33ba.json,Identification of gammaherpesvirus infection in free-ranging black bears (Ursus americanus)
3fae11ec9abada619c2f2ea754eba8d43e9924d9.json,molecules Two Methods for Increased Specificity and Sensitivity in Loop-Mediated Isothermal Amplification
613c002da74850a9055fceaabb8a20d27c2c69b7.json,Current perspectives on the phylogeny of Filoviridae
52babe7e5a33e5c40aab00ea9b3e0ff4a3dfa3ba.json,Genetic Diversity in Heilongjiang Province
23c806983dd9270c82f7a51284fd361d55da7481.json,Detection and genotyping of bovine diarrhea virus by reverse transcription-polymerase chain amplification of the 5 0 untranslated region
6707190d458921635de83399ec32f8cd63aafa82.json,Development of loop-mediated isothermal amplification for rapid detection of Entamoeba histolytica Asian Pacific Journal of Tropical Medicine Entamoeba histolytica Hemolysin gene Loop-mediated isothermal amplification assay
cdfa3f7c065622bfb2c811f71fc0dbae5b1a4d3d.json,Viral metagenomics reveals the presence of highly divergent quaranjavirus in Rhipicephalus ticks from Mozambique
97699e1e790ab279013460ac4478cc6b9832d2e1.json,Middle East Respiratory Syndrome Coronavirus (MERS-CoV) origin and animal reservoir
a58c4de6acdb5e333840e07494c95b0e81b6e52e.json,Tracking zoonotic pathogens using blood- sucking flies as 'flying syringes'
9976bf51302bf33a5384a30c73231d4077c63ffe.json,Genotyping and pathobiologic characterization of canine parvovirus circulating in Nanjing
db4530dd940b95edc49e67dd4a3f4cafff83d5d8.json,Characterisation of bubaline coronavirus strains associated with gastroenteritis in water buffalo (Bubalus bubalis) calves
9c6e96b1ba2b2e3a95621656bbf142cc11eb955a.json,Prevalence and phylogenetic analysis of canine kobuviruses in diarrhoetic dogs in northeast China
a3116a1ea2e157c8855023d968cc0f0bd6c9846f.json,The 2019-new coronavirus epidemic: evidence for virus evolution
7bb8b2a2d05a605169ac5614fef7ed49cd843dc8.json,Genetic characterization of a new astrovirus detected in dogs suffering from diarrhoea
364b968c148ee72c7336bf89c06974a646683fd3.json,Xenosurveillance: A Novel Mosquito-Based Approach for Examining the Human- Pathogen Landscape
96a1e9e95b2ab796897177f18a1d3e148b83e57e.json,Distributed under Creative Commons CC-BY 4.0 The evidence of porcine hemagglutinating encephalomyelitis virus induced nonsuppurative encephalitis as the cause of death in piglets
b68d33bbec8af949490bf52a5b8dd215c2b37590.json,Susceptibility loci revealed for bovine respiratory disease complex in pre-weaned holstein calves
cf59880eeeacd9bb3b26086f79ebf01ff413d6a9.json,Development of a recombinase polymerase amplification combined with lateral-flow dipstick assay for detection of bovine ephemeral fever virus
94156e6941fe78191b5997cdeb10cb3fd06e1221.json,Complete genome sequence of acute viral necrosis virus associated with massive mortality outbreaks in the Chinese scallop
27ac134e8e678f379d1550477ea87257c9c2ed2a.json,Metagenomic Sequencing for Surveillance of Food-and Waterborne Viral Diseases
8b1ef7f0f343414329cefb9a014bffcf3f92f117.json,Metagenomic Next-Generation Sequencing Reveal Presence of a Novel Ungulate Bocaparvovirus in Alpacas
af6f36f6996b3cbbe64dc659b12f5b2ea5d41fb1.json,Atypical Pestivirus and Severe Respiratory Disease in Calves
9dae46952e1f286bed51d29dba77fd08141c83fc.json,Characterization of San Miguel Sea Lion Virus populations using pyrosequencing-based methods
1ccc635c4d6c62091bbf7df3f8e4f36803ea1a32.json,First identification of mammalian orthoreovirus type 3 in diarrheic pigs in Europe
c4127920bfadc5eaa2ff7d2180f8e1de7e3a673a.json,Temporal Analysis of the Honey Bee Microbiome Reveals Four Novel Viruses and Seasonal Prevalence of Known Viruses
8b83b7a705bdd5012b017cfe1c070da3e130e872.json,Genetic characterization of an isolate of canine distemper virus from a Tibetan Mastiff in China
91bb81fe30065ae9e480cde7ceefd1d3979d4505.json,Prevalence and molecular characterization of porcine Picobirnavirus in piglets of North East Region of India
ae259a3fbe7fe1269fb1fa49803adb40316e3c3e.json,LETTERS Isolation of Porcine Epidemic Diarrhea Virus during Outbreaks in South Korea
56feb53034b99302ba30fa1c3e2042b2118fe6cb.json,Systematic screening for novel
d3b7f8ab557fea0fa84ef72fbc972dbf0f14dacd.json,Molecular confirmation of an adenovirus in brushtail possums (Trichosurus 6ulpecula)
3be3ef0c679319fca285385747f998ac23556d9d.json,Mapping the evolutionary trajectories of morbilliviruses: what
03b35e72b8abfe6c88da27e72b5ecc8e77211dd2.json,Comparison of the fecal microbiota of domestic commercial meat
4271774baf0182630ce43862b9e0b151eda34e8c.json,Insect-Specific Flaviviruses: A Systematic Review of Their Discovery
bfffc49744be05481a8a3d0266b38c8c2a816f14.json,Shrinkage of Genome Size in a Plant RNA Virus upon Transfer of an Essential Viral Gene into the Host Genome
a40dba38cda746be3e79212ab1558e256e50fcf3.json,Molecular detection and typing of human picornaviruses
6470d4f3600eef6ea0949a078e1481d1b7c3ea2c.json,My Favourite Assay A newly designed real-time RT-PCR for SAFV detects SAFV-2 and SAFV-3 in the respiratory tracts of ill children during 2011
020d76b46fd89983f3092d4e16e2d32c9a76df9c.json,v irus Research Evolutionary implications of genetic variations in the Sl gene of infectious bronchitis virus
15f395c4bce9a3ce432f46133c419da6a7b7d0fb.json,Detection and genotyping of canine coronavirus RNA in diarrheic dogs in Japan
3b90cc2f89d8b943261f9fe703e68b35a9b4fbed.json,Annual Rev. of Ftsh Diseases
c6f6bca5df35e3be870367a816ac2e7419d63d06.json,Animal virus discovery: improving animal health
aec276f9c340e5be5f9db9264727cbc8606203e3.json,Comparative analysis of rodent and small mammal viromes to better understand the wildlife origin of emerging infectious diseases
1c8afcb822dac8e8e5b33a85c2c2e9c7cc24a25a.json,Complete Nucleotide Analysis of the Structural Genome of the Infectious Bronchitis Virus Strain Md27 Reveals its Mosaic Nature
3408d8976b5714493d54bb8e58bb4a4ba4a18e57.json,Fluorogenic RT±PCR assay (TaqMan) for detection and classi®cation of bovine viral diarrhea virus
8eefe017d2a4fedeac3243fb76f3b417b16023f2.json,Bat Distribution Size or Shape as Determinant of Viral Richness in African Bats
dde4bdc501273fca76a1a64efdc7ec6253d81ab1.json,VP-1 Quasispecies in Human Infection with Polyomavirus BK
c5085560ebe495a8198e1097d59273072f7ff9cf.json,Development and efficacy of a novel live-attenuated QX-like nephropathogenic infectious bronchitis virus vaccine in China
a95c035b57ab604840a84a23ec7ba8f42b7b25d1.json,Successful establishment and global dispersal of genotype VI avian paramyxovirus serotype 1 after cross species transmission
d7a7a27ec27d0fda79264b5e8d91b70e725e00a7.json,A divergent clade of circular single-stranded DNA viruses from pig feces
c73f20f4c23082587dce9f31bfd6f76d4a7ed6c0.json,Avian Group D Rotaviruses: Structure
96463c2432795b88c66565d58142bec50bb90aa7.json,Molecular detection of infectious bronchitis and avian metapneumoviruses in Oman backyard poultry
9ee66a43280212c07e8428c02e2a8501fd62751a.json,Characterization of a pathogenic full-length cDNA clone of a virulent porcine epidemic diarrhea virus strain AH2012/12 in China
615f822ea45e03824b752aabd831e2f594608d4a.json,Enteric Coronavirus in Ferrets
87582af39733e3ac37094edb3afec413e9f18833.json,Avian coronavirus infectious bronchitis attenuated live vaccines undergo selection of subpopulations and mutations following vaccination
ea800dcdcf09ab648a3229d2f1e02159877a4f53.json,A virome sequencing approach to feline oral squamous cell carcinoma to evaluate viral causative factors
8312f3f0b20525b23f371ec985efe9f5e721f437.json,Comparative features of infections of two Massachusetts (Mass) infectious bronchitis virus (IBV) variants isolated from Western Canadian layer flocks
3bb7cd6590ad3a1d77205ad58c2c014934ee2364.json,Amino acid changes in the spike protein of feline coronavirus correlate with systemic spread of virus from the intestine and not with feline infectious peritonitis
06214e7a233b353175d92e387934af3da7b5ce0d.json,A molecular survey for selected viral enteropathogens revealed a limited role of Canine circovirus in the development of canine acute gastroenteritis
471d79fab1a95464be76c77dce4a2e263ca8b443.json,Evaluation of a Phylogenetic Marker Based on Genomic Segment B of Infectious Bursal Disease Virus: Facilitating a Feasible Incorporation of this Segment to the Molecular Epidemiology Studies for this Viral Agent
05ea31d971a2dfb0fc8e6f9ab2e0fdcad1239712.json,A new multiplex RT-qPCR method for the simultaneous detection and discrimination of Zika and chikungunya viruses
08f185d1a808bf99b4c2db4befdde124260feb93.json,Genomic RNA sequence of feline coronavirus strain FCoV C1Je
2f61fc548428f3931e7b1112cdd6c39b1de1c1aa.json,Molecular characterization of the 9.36 kb C-terminal region of canine coronavirus 1-71 strain
60b69719c85b64d84bb0b4621ed53108914aebe8.json,Pathogenicity of Genetically Similar
a2baa4e07df066fb5c7cd8cf4445966cfcdfcf30.json,A novel feline norovirus in diarrheic cats
f8e6c1da1ba9b222863bb9369bfc92a7a908b6e0.json,Evolution of infectious bronchitis virus in the field after homologous vaccination introduction
b2d3a11928e26fbdd71764c358950fca41199fe5.json,Bid-deficient fish delay grass carp reovirus (GCRV) replication and attenuate GCRV-triggered apoptosis
40e22da9b80c58635cb6675194f4cb7b937a044c.json,TAXONOGENOMICS: GENOME OF A NEW ORGANISM First genome sequences of buffalo coronavirus from water buffaloes in Bangladesh
1d0822862f16cbd3f7b73f03648e761df1b7d054.json,Evidence of genetic diversity generated by recombination among avian coronavirus IBV
